run,global_iter,iter,Energy,sigma_E,Mx,Mz,Ntot,accept
1,84,84,2.6871116394639594,0.014565790680669008,0.6540499889416278,-0.16693496704101562,0.4165325164794922,0.3083953857421875
1,85,85,2.5579611077765554,0.014087870542666315,0.6409890639647964,-0.16468429565429688,0.41765785217285156,0.30020999908447266
1,86,86,2.483287038835808,0.01509010434443606,0.6337889060372071,-0.16411972045898438,0.4179401397705078,0.29150549570719403
1,87,87,2.3705002865178284,0.01474964757956108,0.6228184648034567,-0.16498184204101562,0.4175090789794922,0.28310267130533856
1,88,88,2.233548311448793,0.014713350535331423,0.6097105940442433,-0.1633148193359375,0.41834259033203125,0.27468299865722656
1,89,89,2.142377091025256,0.014391762875004174,0.6005175810227666,-0.16412353515625,0.417938232421875,0.2663256327311198
1,90,90,2.056141777752247,0.01472021019149883,0.5919474124680781,-0.162994384765625,0.4185028076171875,0.2594763437906901
1,91,91,1.9458022364618872,0.014407960022330146,0.5807234807283777,-0.16317367553710938,0.4184131622314453,0.2509752909342448
1,92,92,1.8104560525856677,0.015790019707347083,0.5671975136020548,-0.16212081909179688,0.41893959045410156,0.24349689483642578
1,93,93,1.7088610992755284,0.014884205064430767,0.5572689402605333,-0.16069412231445312,0.41965293884277344,0.2358525594075521
1,94,94,1.606258341107289,0.014727163140132499,0.5467112593443836,-0.1606597900390625,0.41967010498046875,0.22850704193115234
1,95,95,1.484157269201916,0.014968978397160292,0.5339570585186827,-0.15977096557617188,0.42011451721191406,0.22118822733561197
1,96,96,1.3413607003174814,0.015433973683320426,0.51932801613293,-0.15836334228515625,0.4208183288574219,0.21455796559651694
1,97,97,1.2640333474026022,0.014420684039794933,0.5112988023340257,-0.15935516357421875,0.4203224182128906,0.2074575424194336
1,98,98,1.1500310258854571,0.015036221322987616,0.500014072288805,-0.1571502685546875,0.42142486572265625,0.20059776306152344
1,99,99,1.045627558095984,0.014840250873572521,0.488893229087569,-0.1563873291015625,0.42180633544921875,0.194303830464681
1,100,100,0.9237883218144809,0.014806437852160965,0.47582659084694434,-0.15601730346679688,0.42199134826660156,0.18758869171142578
1,101,101,0.822731215106723,0.015071796464589855,0.4655390685337234,-0.15572357177734375,0.4221382141113281,0.18134403228759766
1,102,102,0.7182472219666067,0.014423326133470473,0.4537991758569206,-0.1553802490234375,0.42230987548828125,0.1756464640299479
1,103,103,0.5933116128645652,0.015977268157495117,0.44090811903273297,-0.153472900390625,0.4232635498046875,0.16928704579671225
1,104,104,0.5030492561473101,0.013806710752969652,0.43190590695992964,-0.15323257446289062,0.4233837127685547,0.16365337371826172
1,105,105,0.4079076807996816,0.01450913421113518,0.4213303786280967,-0.1517486572265625,0.42412567138671875,0.1574862798055013
1,106,106,0.2635544414642036,0.015933560618872238,0.40641480063868285,-0.15087509155273438,0.4245624542236328,0.15219688415527344
1,107,107,0.1520310771790755,0.0167980022080687,0.3940827256822832,-0.15069580078125,0.424652099609375,0.14676380157470703
1,108,108,0.07596289409256796,0.016781728325390353,0.3860169517587356,-0.14894485473632812,0.42552757263183594,0.14179388682047525
1,109,109,-0.0455469256781568,0.014970973626523987,0.3724047508820938,-0.14754486083984375,0.4262275695800781,0.13666216532389322
1,110,110,-0.1427113706488038,0.014532149738537134,0.36217634574594065,-0.1469573974609375,0.42652130126953125,0.13201777140299478
1,111,111,-0.24189271329828094,0.015622716087063707,0.3511520549343961,-0.14690780639648438,0.4265460968017578,0.1269092559814453
1,112,112,-0.34570708196882044,0.014938777816962833,0.3388300638169302,-0.14462661743164062,0.4276866912841797,0.12292130788167317
1,113,113,-0.46513707250097697,0.015369069612908789,0.32644338487277075,-0.143310546875,0.4283447265625,0.11797809600830078
1,114,114,-0.5684743514177089,0.01518382252588575,0.3146387980837614,-0.14423751831054688,0.42788124084472656,0.11399364471435547
1,115,115,-0.6907736095258041,0.01489556800192893,0.3006925597378176,-0.14221954345703125,0.4288902282714844,0.11001968383789062
1,116,116,-0.7889372839658157,0.014772413015019947,0.2897411368925685,-0.14141464233398438,0.4292926788330078,0.1065975824991862
1,117,117,-0.8504835222856402,0.01361064437170244,0.28289086276605363,-0.13995361328125,0.430023193359375,0.10243829091389973
1,118,118,-1.0019059035536106,0.015075371632197524,0.2652249238273483,-0.13875198364257812,0.43062400817871094,0.09944883982340495
1,119,119,-1.1051487771383943,0.014210143994539296,0.2541069737757538,-0.13824844360351562,0.4308757781982422,0.09546566009521484
1,120,120,-1.175267780942514,0.014339174141507965,0.2448912259722414,-0.13798141479492188,0.43100929260253906,0.09268411000569661
1,121,121,-1.2967283311041489,0.014065157833002526,0.23072844693993863,-0.13672637939453125,0.4316368103027344,0.08969751993815105
1,122,122,-1.3564343338799802,0.016151420453552116,0.2234570128934087,-0.13687515258789062,0.4315624237060547,0.08635361989339192
1,123,123,-1.4871711464192088,0.014652233615949474,0.2090566682046402,-0.13518524169921875,0.4324073791503906,0.08366203308105469
1,124,124,-1.5887648144468813,0.01406760567483785,0.19714007327150246,-0.13399124145507812,0.43300437927246094,0.08123111724853516
1,125,125,-1.7116957975853464,0.013965198840331573,0.1820663316219244,-0.1339874267578125,0.43300628662109375,0.07834116617838542
1,126,126,-1.8102770033280922,0.014015797396274112,0.17126894459658232,-0.13140106201171875,0.4342994689941406,0.07620398203531902
1,127,127,-1.9057186489108984,0.014037342251906539,0.15905803909406302,-0.13190078735351562,0.4340496063232422,0.07356071472167969
1,128,128,-1.9806775805685326,0.014871099935759925,0.15079510314841574,-0.13151168823242188,0.43424415588378906,0.07148106892903645
1,129,129,-2.105380654244561,0.013805132970078461,0.13471138444155606,-0.1300506591796875,0.43497467041015625,0.07026036580403645
1,130,130,-2.2050321765825553,0.013806273536455003,0.12354455635926251,-0.12867355346679688,0.43566322326660156,0.06840292612711589
1,131,131,-2.301967239070668,0.013658214113679918,0.11131461214748939,-0.12751388549804688,0.43624305725097656,0.06606705983479817
1,132,132,-2.375456014740916,0.014003905303099636,0.10234889357182286,-0.12753677368164062,0.4362316131591797,0.06459522247314453
1,133,133,-2.457201428738485,0.013832589310039625,0.09238378786380233,-0.12678146362304688,0.43660926818847656,0.06350453694661458
1,134,134,-2.5506966280520276,0.014378041559462795,0.08062693399104107,-0.12587356567382812,0.43706321716308594,0.06171067555745443
1,135,135,-2.6249086833710247,0.013617562898033056,0.07265776254864957,-0.12424468994140625,0.4378776550292969,0.059366861979166664
1,136,136,-2.699898389442822,0.015259065729519447,0.06110400697020681,-0.12485885620117188,0.43757057189941406,0.05850028991699219
1,137,137,-2.797932956162515,0.013062288435770413,0.05018027528925552,-0.12252426147460938,0.4387378692626953,0.05750401814778646
1,138,138,-2.90814132984584,0.013212207436846764,0.037387904186564125,-0.12126922607421875,0.4393653869628906,0.05547110239664713
1,139,139,-2.9639344864509454,0.014461156198143485,0.029930450507259274,-0.1197052001953125,0.44014739990234375,0.05501079559326172
1,140,140,-3.0458538654559693,0.01558537198814188,0.019399939546585906,-0.12110137939453125,0.4394493103027344,0.05361715952555338
1,141,141,-3.128436935043055,0.01482419433240613,0.008819007217117375,-0.11973190307617188,0.44013404846191406,0.05254586537679037
1,142,142,-3.176443828997086,0.01566622452847765,0.0025936972283150876,-0.11809921264648438,0.4409503936767578,0.05187511444091797
1,143,143,-3.2759782113946843,0.01863703507698973,-0.01002516982627065,-0.11834335327148438,0.4408283233642578,0.05096848805745443
1,144,144,-3.3407011394775705,0.014036023220919453,-0.018663292027351442,-0.11721420288085938,0.4413928985595703,0.05018329620361328
1,145,145,-3.407061929481639,0.01439344860794389,-0.02778226708809558,-0.11656570434570312,0.44171714782714844,0.04976018269856771
1,146,146,-3.4681249355246884,0.01671397248330151,-0.03490205516639195,-0.11443710327148438,0.4427814483642578,0.049873669942220054
1,147,147,-3.528269706443584,0.014550928611686057,-0.042705797502327766,-0.1140899658203125,0.44295501708984375,0.049326578776041664
1,148,148,-3.624383837930209,0.014545236041626096,-0.055481284950158194,-0.11444473266601562,0.4427776336669922,0.04845619201660156
1,149,149,-3.6817202836601655,0.014390250193955826,-0.06300311636870178,-0.11343765258789062,0.4432811737060547,0.04870923360188802
1,150,150,-3.7332374644837825,0.015378341383835661,-0.07002560510117739,-0.11239242553710938,0.4438037872314453,0.04899024963378906
1,151,151,-3.7785555653907807,0.014333390046560132,-0.0765444148502245,-0.112152099609375,0.4439239501953125,0.04918543497721354
1,152,152,-3.847054658630368,0.015322940882235025,-0.08577729386559346,-0.11225128173828125,0.4438743591308594,0.04950873057047526
1,153,153,-3.9195229740247037,0.015294600050700359,-0.09351600036822579,-0.10825347900390625,0.4458732604980469,0.04987939198811849
1,154,154,-3.95366337821317,0.016482911186390573,-0.10033509215028213,-0.11189651489257812,0.44405174255371094,0.04955863952636719
1,155,155,-4.042139245707473,0.01410967597251559,-0.10992105207692096,-0.10949325561523438,0.4452533721923828,0.05027167002360026
1,156,156,-4.0946031744038995,0.015415171021265994,-0.11741378029161365,-0.10866546630859375,0.4456672668457031,0.05080763498942057
1,157,157,-4.14295052515554,0.015691103707589416,-0.12425779900329825,-0.10828781127929688,0.44585609436035156,0.05188528696695963
1,158,158,-4.1794997565613,0.01860801501495665,-0.13008443899952732,-0.10926437377929688,0.44536781311035156,0.052528699239095054
1,159,159,-4.243842484352904,0.014729959718451171,-0.13754717368563724,-0.10622024536132812,0.44688987731933594,0.05327796936035156
1,160,160,-4.329800872805359,0.014700182617939829,-0.1493867290503909,-0.1046600341796875,0.44766998291015625,0.05418968200683594
1,161,161,-4.362352712484662,0.015445090572087147,-0.15454697618195962,-0.10739517211914062,0.4463024139404297,0.05547205607096354
1,162,162,-4.429768145504259,0.015552036502809553,-0.16355851164495072,-0.10597991943359375,0.4470100402832031,0.056114514668782554
1,163,163,-4.473323744854658,0.014286252763986729,-0.16931672673334786,-0.1078033447265625,0.44609832763671875,0.05729389190673828
1,164,164,-4.527234477336319,0.03326413519450271,-0.17658185305041568,-0.10544586181640625,0.4472770690917969,0.057591756184895836
1,165,165,-4.568864912742057,0.015010711826587995,-0.1831608179694752,-0.10310745239257812,0.44844627380371094,0.05971399943033854
1,166,166,-4.594219608608997,0.015087739496842783,-0.1859187090393626,-0.10301971435546875,0.4484901428222656,0.06040000915527344
1,167,167,-4.685293463302953,0.01525601346305446,-0.1994101463492993,-0.10474014282226562,0.4476299285888672,0.06232134501139323
1,168,168,-4.74446725889273,0.015507629002848022,-0.20663146344469635,-0.10237503051757812,0.44881248474121094,0.06398614247639973
1,169,169,-4.766682013568983,0.015515133486951662,-0.20976479564036857,-0.1027069091796875,0.44864654541015625,0.06554381052652995
1,170,170,-4.824066073655782,0.015683717973167765,-0.21795732126691678,-0.10377883911132812,0.44811058044433594,0.06628640492757161
1,171,171,-4.885210612270022,0.01490364099695519,-0.2262615385921124,-0.10213470458984375,0.4489326477050781,0.06747245788574219
1,172,172,-4.8923424674313285,0.014695908211268979,-0.22695091796719186,-0.101104736328125,0.4494476318359375,0.06923103332519531
1,173,173,-4.962010633441932,0.015592040752355601,-0.23789722909894612,-0.10397720336914062,0.4480113983154297,0.07147534688313802
1,174,174,-5.006359000801003,0.01598574630803314,-0.24411991575054204,-0.10230255126953125,0.4488487243652344,0.07312742869059245
1,175,175,-5.0624132973804254,0.016094578058357085,-0.25164370647141887,-0.10262680053710938,0.4486865997314453,0.07500012715657552
1,176,176,-5.078905829319593,0.014193376506131682,-0.25485732934868094,-0.1024627685546875,0.44876861572265625,0.076202392578125
1,177,177,-5.118319957622633,0.01498440475754152,-0.26047376351435403,-0.1017913818359375,0.44910430908203125,0.07782936096191406
1,178,178,-5.17386541284522,0.02870973202038613,-0.26826454511875136,-0.10267257690429688,0.44866371154785156,0.08040587107340495
1,179,179,-5.195235888460091,0.015540367761670969,-0.2706040754736913,-0.10114669799804688,0.44942665100097656,0.0815273920694987
1,180,180,-5.243970115257349,0.014612117844853424,-0.2783011738906644,-0.10181045532226562,0.4490947723388672,0.08344682057698567
1,181,181,-5.301815528679682,0.014724467620248987,-0.2866926759176418,-0.10272979736328125,0.4486351013183594,0.08534558614095052
1,182,182,-5.299311347125441,0.014903851851402052,-0.2858003757262275,-0.10149383544921875,0.4492530822753906,0.08717727661132812
1,183,183,-5.377555372110845,0.014860593686843383,-0.2969308649360174,-0.1017608642578125,0.44911956787109375,0.08958180745442708
1,184,184,-5.397817450530844,0.014703764675131068,-0.3006647434198107,-0.10155868530273438,0.4492206573486328,0.09178702036539714
1,185,185,-5.41787013703869,0.014283916489925408,-0.3034781562836215,-0.10272979736328125,0.4486351013183594,0.09372361501057942
1,186,186,-5.445125983628016,0.01447256441691652,-0.306237294433839,-0.10105133056640625,0.4494743347167969,0.09535821278889973
1,187,187,-5.499962213582865,0.015475540981558983,-0.3149556138866561,-0.10292434692382812,0.44853782653808594,0.09797986348470052
1,188,188,-5.523924557637588,0.015926397801966644,-0.31889198939094743,-0.09989166259765625,0.4500541687011719,0.10069561004638672
1,189,189,-5.578511368095388,0.01378390100466584,-0.3269179694061056,-0.10149765014648438,0.4492511749267578,0.10275586446126302
1,190,190,-5.609955053352636,0.014242211423384941,-0.3302511215544073,-0.10041427612304688,0.44979286193847656,0.10439618428548177
1,191,191,-5.637577629633366,0.01403926875692369,-0.3355522659299573,-0.10356903076171875,0.4482154846191406,0.10713259379069011
1,192,192,-5.669352544229192,0.013589138584738035,-0.34106203786926764,-0.10091018676757812,0.44954490661621094,0.1101986567179362
1,193,193,-5.693821280854508,0.015483130223913922,-0.34451724604989153,-0.10108184814453125,0.4494590759277344,0.11240990956624348
1,194,194,-5.748540240851976,0.013822211762434627,-0.3522369677452967,-0.10072708129882812,0.44963645935058594,0.11595948537190755
1,195,195,-5.777653700011197,0.01523533073270699,-0.3560096070337012,-0.10208892822265625,0.4489555358886719,0.116943359375
1,196,196,-5.811961243279014,0.013196425734143404,-0.3618276918250818,-0.10015487670898438,0.4499225616455078,0.11966514587402344
1,197,197,-5.824411975654984,0.014281275622161313,-0.3631432638579444,-0.102691650390625,0.4486541748046875,0.12289810180664062
1,198,198,-5.837176713155599,0.01376855706572633,-0.36597570377466426,-0.10239791870117188,0.44880104064941406,0.12421035766601562
1,199,199,-5.8685944539197745,0.012948307731265846,-0.3711111802203627,-0.10300064086914062,0.4484996795654297,0.12731424967447916
1,200,200,-5.919709890364817,0.013626068224543222,-0.37793511261459106,-0.10346603393554688,0.44826698303222656,0.13054656982421875
1,201,201,-5.961027594279434,0.012674736332397503,-0.38435620493884187,-0.10388565063476562,0.4480571746826172,0.13239383697509766
1,202,202,-5.96799682628527,0.013717024259147717,-0.38625623200766757,-0.10128021240234375,0.4493598937988281,0.13453292846679688
1,203,203,-5.97689981712026,0.013573607920753138,-0.3870614063510025,-0.10090255737304688,0.44954872131347656,0.1361382802327474
1,204,204,-6.02620538269922,0.014007840454796193,-0.3950391190773769,-0.104278564453125,0.4478607177734375,0.13955052693684897
1,205,205,-6.020601547722846,0.014123118743033038,-0.3935400296256794,-0.102569580078125,0.4487152099609375,0.14113235473632812
1,206,206,-6.076914917184961,0.012215026114478786,-0.4027611404176041,-0.10437393188476562,0.4478130340576172,0.14439519246419272
1,207,207,-6.092401749210948,0.013994101181683715,-0.40508218404450647,-0.10156631469726562,0.4492168426513672,0.14732869466145834
1,208,208,-6.137364578055935,0.013206571514603126,-0.41266540566608895,-0.10427093505859375,0.4478645324707031,0.15030860900878906
1,209,209,-6.166848092116736,0.013430269417517708,-0.4165573067918432,-0.10489654541015625,0.4475517272949219,0.15325482686360678
1,210,210,-6.174788556458119,0.012456719847329167,-0.41779478811750115,-0.10313034057617188,0.44843482971191406,0.1547679901123047
1,211,211,-6.202461400383083,0.012909953611093249,-0.4223697150275476,-0.10378646850585938,0.4481067657470703,0.15744686126708984
1,212,212,-6.239483918782131,0.012056677034150741,-0.4280051359116055,-0.10471343994140625,0.4476432800292969,0.16016387939453125
1,213,213,-6.231926977938696,0.011686547622972979,-0.4260577278118376,-0.10374832153320312,0.44812583923339844,0.16075706481933594
1,214,214,-6.267969407796887,0.012072195208765797,-0.4326589154233228,-0.104583740234375,0.4477081298828125,0.16411368052164713
1,215,215,-6.293665948728517,0.012765963767464791,-0.435676987063338,-0.10358428955078125,0.4482078552246094,0.1660731633504232
1,216,216,-6.321657013657806,0.011221019040577858,-0.44081730557912013,-0.10592269897460938,0.4470386505126953,0.16908582051595053
1,217,217,-6.3527239974452065,0.011789247046620679,-0.444760732637816,-0.10446929931640625,0.4477653503417969,0.17070897420247397
1,218,218,-6.3625060448117905,0.011098458978741088,-0.44663279619769336,-0.10474777221679688,0.44762611389160156,0.17315451304117838
1,219,219,-6.378282002425589,0.011381147085722751,-0.4495438730273872,-0.10456466674804688,0.44771766662597656,0.17624727884928384
1,220,220,-6.4196819338717495,0.011656156764998087,-0.45677545176650575,-0.10569000244140625,0.4471549987792969,0.1791499455769857
1,221,221,-6.423129068375529,0.011242167274451577,-0.4567839967137845,-0.10528182983398438,0.4473590850830078,0.1812582015991211
1,222,222,-6.462682431374151,0.011328624921078213,-0.4631793548285646,-0.1048126220703125,0.44759368896484375,0.18396504720052084
1,223,223,-6.484086126499542,0.011031288393052912,-0.4655570261089817,-0.10654830932617188,0.44672584533691406,0.18660481770833334
1,224,224,-6.490497849958434,0.011360749394827238,-0.46745137811944726,-0.10603713989257812,0.44698143005371094,0.1876220703125
1,225,225,-6.5285070442917235,0.011540392892132852,-0.4737892582546962,-0.10663223266601562,0.4466838836669922,0.19084866841634116
1,226,226,-6.53859220425193,0.011296928117057552,-0.47400688635158655,-0.10646820068359375,0.4467658996582031,0.19208749135335287
1,227,227,-6.5590296951904765,0.010847497490356975,-0.4776896434107209,-0.10675811767578125,0.4466209411621094,0.19474506378173828
